place,count,count_normalized,label
West Philadelphia,2,6.663779029087395e-05,2006 - 2010
Mich  ,2,6.663779029087395e-05,2006 - 2010
Costa Rica,2,6.663779029087395e-05,2006 - 2010
Non Christian,2,6.663779029087395e-05,2006 - 2010
Canadian Muslims,2,6.663779029087395e-05,2006 - 2010
Appleton,2,6.663779029087395e-05,2006 - 2010
Santa Cruz  ,2,6.663779029087395e-05,2006 - 2010
York,2,6.663779029087395e-05,2006 - 2010
Ramsey County District,2,6.663779029087395e-05,2006 - 2010
Anglican,2,6.663779029087395e-05,2006 - 2010
Miami S Blighted,2,6.663779029087395e-05,2006 - 2010
Lone Pakistani,2,6.663779029087395e-05,2006 - 2010
Korphe,2,6.663779029087395e-05,2006 - 2010
Nawaf,2,6.663779029087395e-05,2006 - 2010
Marietta,2,6.663779029087395e-05,2006 - 2010
Ho Chi Minh City,2,6.663779029087395e-05,2006 - 2010
Rcmp,2,6.663779029087395e-05,2006 - 2010
Butler County,2,6.663779029087395e-05,2006 - 2010
Medan,2,6.663779029087395e-05,2006 - 2010
Czechoslovakia,2,6.663779029087395e-05,2006 - 2010
Kandahar City,2,6.663779029087395e-05,2006 - 2010
Arlington County  ,2,6.663779029087395e-05,2006 - 2010
Caucasian,2,6.663779029087395e-05,2006 - 2010
South American,2,6.663779029087395e-05,2006 - 2010
Lanzhou,2,6.663779029087395e-05,2006 - 2010
Shanksville,2,6.663779029087395e-05,2006 - 2010
Spartan,2,6.663779029087395e-05,2006 - 2010
Belmont,2,6.663779029087395e-05,2006 - 2010
A South Korean,2,6.663779029087395e-05,2006 - 2010
Carolina,2,6.663779029087395e-05,2006 - 2010
South Koreans,2,6.663779029087395e-05,2006 - 2010
Las,2,6.663779029087395e-05,2006 - 2010
Framingham,2,6.663779029087395e-05,2006 - 2010
Apec,2,6.663779029087395e-05,2006 - 2010
Sunni Arab,2,6.663779029087395e-05,2006 - 2010
Dove,2,6.663779029087395e-05,2006 - 2010
Kashmir  India,2,6.663779029087395e-05,2006 - 2010
Grand Rapids,2,6.663779029087395e-05,2006 - 2010
East Timor,2,6.663779029087395e-05,2006 - 2010
Gaza City,2,6.663779029087395e-05,2006 - 2010
Mansfield,2,6.663779029087395e-05,2006 - 2010
Anaheim,2,6.663779029087395e-05,2006 - 2010
Phobia,2,6.663779029087395e-05,2006 - 2010
The Pakistani American,2,6.663779029087395e-05,2006 - 2010
Calgary,2,6.663779029087395e-05,2006 - 2010
Anti Muslim,2,6.663779029087395e-05,2006 - 2010
Noonan,2,6.663779029087395e-05,2006 - 2010
Ho Chi,2,6.663779029087395e-05,2006 - 2010
Bosnia  Tajikistan,2,6.663779029087395e-05,2006 - 2010
Marseille,2,6.663779029087395e-05,2006 - 2010
Western European,2,6.663779029087395e-05,2006 - 2010
Davenport Park,2,6.663779029087395e-05,2006 - 2010
Straschnov,2,6.663779029087395e-05,2006 - 2010
Shelton,2,6.663779029087395e-05,2006 - 2010
Sri Lanka S Tamil,2,6.663779029087395e-05,2006 - 2010
Colonies,2,6.663779029087395e-05,2006 - 2010
The United States  Canada,2,6.663779029087395e-05,2006 - 2010
Earl Beach,2,6.663779029087395e-05,2006 - 2010
Jaipur,2,6.663779029087395e-05,2006 - 2010
Wenzhou,2,6.663779029087395e-05,2006 - 2010
Guangzhou,2,6.663779029087395e-05,2006 - 2010
Harlingen,2,6.663779029087395e-05,2006 - 2010
Ohioan,2,6.663779029087395e-05,2006 - 2010
Yousaf,2,6.663779029087395e-05,2006 - 2010
United   ,2,6.663779029087395e-05,2006 - 2010
Asia Trip,2,6.663779029087395e-05,2006 - 2010
Karnataka,2,6.663779029087395e-05,2006 - 2010
Nuremberg,2,6.663779029087395e-05,2006 - 2010
Southeast Ohio,2,6.663779029087395e-05,2006 - 2010
Tennessean,2,6.663779029087395e-05,2006 - 2010
Mlada,2,6.663779029087395e-05,2006 - 2010
Rafael,2,6.663779029087395e-05,2006 - 2010
Taiwan,2,6.663779029087395e-05,2006 - 2010
Bradenton,2,6.663779029087395e-05,2006 - 2010
Guatemala,2,6.663779029087395e-05,2006 - 2010
Macau,2,6.663779029087395e-05,2006 - 2010
Nev   ,2,6.663779029087395e-05,2006 - 2010
Bosnia Herzegovina,2,6.663779029087395e-05,2006 - 2010
Kromberg,2,6.663779029087395e-05,2006 - 2010
Latin Americans,2,6.663779029087395e-05,2006 - 2010
Rotunda,2,6.663779029087395e-05,2006 - 2010
Zionism,2,6.663779029087395e-05,2006 - 2010
Madison,2,6.663779029087395e-05,2006 - 2010
Ann Arbor,2,6.663779029087395e-05,2006 - 2010
Tacoma,2,6.663779029087395e-05,2006 - 2010
Conrad,2,6.663779029087395e-05,2006 - 2010
Sri Lanka  ,2,6.663779029087395e-05,2006 - 2010
San Salvador,2,6.663779029087395e-05,2006 - 2010
Eastern City,2,6.663779029087395e-05,2006 - 2010
Salvadoran,2,6.663779029087395e-05,2006 - 2010
The United Kingdom S,2,6.663779029087395e-05,2006 - 2010
Hadera,2,6.663779029087395e-05,2006 - 2010
European Muslims,2,6.663779029087395e-05,2006 - 2010
South Waziristan,2,6.663779029087395e-05,2006 - 2010
The  United States,2,6.663779029087395e-05,2006 - 2010
Nunn,2,6.663779029087395e-05,2006 - 2010
Arabia,2,6.663779029087395e-05,2006 - 2010
Oslo,2,6.663779029087395e-05,2006 - 2010
Non Americans,2,6.663779029087395e-05,2006 - 2010
Sadr City,2,6.663779029087395e-05,2006 - 2010
A Pakistani,2,6.663779029087395e-05,2006 - 2010
Qatari,2,6.663779029087395e-05,2006 - 2010
Halliburton,2,6.663779029087395e-05,2006 - 2010
Janesville,2,6.663779029087395e-05,2006 - 2010
Naperville,2,6.663779029087395e-05,2006 - 2010
Abkhazia,2,6.663779029087395e-05,2006 - 2010
Toole,2,6.663779029087395e-05,2006 - 2010
Calvert County,2,6.663779029087395e-05,2006 - 2010
Clark County,2,6.663779029087395e-05,2006 - 2010
Western County,2,6.663779029087395e-05,2006 - 2010
Columbian,2,6.663779029087395e-05,2006 - 2010
Medina,2,6.663779029087395e-05,2006 - 2010
Fort George,2,6.663779029087395e-05,2006 - 2010
Marib Province,2,6.663779029087395e-05,2006 - 2010
Burlingame,2,6.663779029087395e-05,2006 - 2010
Essen  Germany,2,6.663779029087395e-05,2006 - 2010
Yongbyon,2,6.663779029087395e-05,2006 - 2010
Northern Ireland  ,2,6.663779029087395e-05,2006 - 2010
Dithapichai,2,6.663779029087395e-05,2006 - 2010
Microloan,2,6.663779029087395e-05,2006 - 2010
Knoxville,2,6.663779029087395e-05,2006 - 2010
Anbar,2,6.663779029087395e-05,2006 - 2010
West Virginians,2,6.663779029087395e-05,2006 - 2010
Colorado Springs,2,6.663779029087395e-05,2006 - 2010
Canterbury,2,6.663779029087395e-05,2006 - 2010
Miami Dade,2,6.663779029087395e-05,2006 - 2010
Oglethorpe,2,6.663779029087395e-05,2006 - 2010
Ariana,2,6.663779029087395e-05,2006 - 2010
Kashmir,2,6.663779029087395e-05,2006 - 2010
Ashram,2,6.663779029087395e-05,2006 - 2010
Bogota,2,6.663779029087395e-05,2006 - 2010
Nia,2,6.663779029087395e-05,2006 - 2010
Drc,2,6.663779029087395e-05,2006 - 2010
Monterey,2,6.663779029087395e-05,2006 - 2010
Highland Park,2,6.663779029087395e-05,2006 - 2010
Reese,2,6.663779029087395e-05,2006 - 2010
British Muslims   ,2,6.663779029087395e-05,2006 - 2010
Muslim American,2,6.663779029087395e-05,2006 - 2010
Cedar Rapids,2,6.663779029087395e-05,2006 - 2010
Juan,2,6.663779029087395e-05,2006 - 2010
Najaf,2,6.663779029087395e-05,2006 - 2010
Avishai,2,6.663779029087395e-05,2006 - 2010
Pedophilia,2,6.663779029087395e-05,2006 - 2010
The Islamic Republic Of,2,6.663779029087395e-05,2006 - 2010
Dallas County,2,6.663779029087395e-05,2006 - 2010
Eastern Province,2,6.663779029087395e-05,2006 - 2010
The Gaza City,2,6.663779029087395e-05,2006 - 2010
Decatur,2,6.663779029087395e-05,2006 - 2010
San Fernando,2,6.663779029087395e-05,2006 - 2010
Reno,2,6.663779029087395e-05,2006 - 2010
St  Peter S Basilica,2,6.663779029087395e-05,2006 - 2010
Anglo,2,6.663779029087395e-05,2006 - 2010
Waco,2,6.663779029087395e-05,2006 - 2010
Kunming City,2,6.663779029087395e-05,2006 - 2010
Xinjiang Province,2,6.663779029087395e-05,2006 - 2010
Pakistan  ,2,6.663779029087395e-05,2006 - 2010
Princeton,2,6.663779029087395e-05,2006 - 2010
Julian,2,6.663779029087395e-05,2006 - 2010
Kamel,2,6.663779029087395e-05,2006 - 2010
Mustafa,2,6.663779029087395e-05,2006 - 2010
The Democratic Republic Of Congo,2,6.663779029087395e-05,2006 - 2010
Hama,2,6.663779029087395e-05,2006 - 2010
Somali Americans,2,6.663779029087395e-05,2006 - 2010
Pretoria,2,6.663779029087395e-05,2006 - 2010
Uae,2,6.663779029087395e-05,2006 - 2010
Glynn County,2,6.663779029087395e-05,2006 - 2010
The Saudi Arabia,2,6.663779029087395e-05,2006 - 2010
Burlington County,2,6.663779029087395e-05,2006 - 2010
Kashmir  ,2,6.663779029087395e-05,2006 - 2010
La Grange,2,6.663779029087395e-05,2006 - 2010
East German,2,6.663779029087395e-05,2006 - 2010
Strasbourg,2,6.663779029087395e-05,2006 - 2010
Baluchistan Province,2,6.663779029087395e-05,2006 - 2010
Qazi,2,6.663779029087395e-05,2006 - 2010
Salt Lake County,2,6.663779029087395e-05,2006 - 2010
Taba,2,6.663779029087395e-05,2006 - 2010
Narayan,2,6.663779029087395e-05,2006 - 2010
Plainfield,2,6.663779029087395e-05,2006 - 2010
Balinese,2,6.663779029087395e-05,2006 - 2010
St  Louis   ,2,6.663779029087395e-05,2006 - 2010
Greensboro,2,6.663779029087395e-05,2006 - 2010
Yuri,2,6.663779029087395e-05,2006 - 2010
Nepal,2,6.663779029087395e-05,2006 - 2010
Obese,2,6.663779029087395e-05,2006 - 2010
Pennsylvania East,2,6.663779029087395e-05,2006 - 2010
Shamsi,2,6.663779029087395e-05,2006 - 2010
Quan,2,6.663779029087395e-05,2006 - 2010
Kootenai County,2,6.663779029087395e-05,2006 - 2010
Thaer Abde,2,6.663779029087395e-05,2006 - 2010
Aboutboul,2,6.663779029087395e-05,2006 - 2010
Ann Arbor  ,2,6.663779029087395e-05,2006 - 2010
Melbourne,2,6.663779029087395e-05,2006 - 2010
Bosnia  ,2,6.663779029087395e-05,2006 - 2010
La   ,2,6.663779029087395e-05,2006 - 2010
Nev,2,6.663779029087395e-05,2006 - 2010
Lincoln City,2,6.663779029087395e-05,2006 - 2010
Khadr,2,6.663779029087395e-05,2006 - 2010
Tec,2,6.663779029087395e-05,2006 - 2010
San Jose  ,2,6.663779029087395e-05,2006 - 2010
The European Union,2,6.663779029087395e-05,2006 - 2010
Un American,2,6.663779029087395e-05,2006 - 2010
Stiftung,2,6.663779029087395e-05,2006 - 2010
Djiboutian,2,6.663779029087395e-05,2006 - 2010
The United Kingdom  United States,2,6.663779029087395e-05,2006 - 2010
Palm Beach,2,6.663779029087395e-05,2006 - 2010
Tajikistan,2,6.663779029087395e-05,2006 - 2010
Humboldt,2,6.663779029087395e-05,2006 - 2010
Slovenia,2,6.663779029087395e-05,2006 - 2010
Mississippian,2,6.663779029087395e-05,2006 - 2010
Leadville,2,6.663779029087395e-05,2006 - 2010
Netanya,2,6.663779029087395e-05,2006 - 2010
Al,2,6.663779029087395e-05,2006 - 2010
Shia,2,6.663779029087395e-05,2006 - 2010
West Africa,2,6.663779029087395e-05,2006 - 2010
The New York,2,6.663779029087395e-05,2006 - 2010
Jackson,2,6.663779029087395e-05,2006 - 2010
North Vietnamese,2,6.663779029087395e-05,2006 - 2010
Ventura County,2,6.663779029087395e-05,2006 - 2010
Paulsboro,2,6.663779029087395e-05,2006 - 2010
Non American,2,6.663779029087395e-05,2006 - 2010
Kuala Lumpur,2,6.663779029087395e-05,2006 - 2010
Jizan Province,2,6.663779029087395e-05,2006 - 2010
Aceh Province,2,6.663779029087395e-05,2006 - 2010
Hill,2,6.663779029087395e-05,2006 - 2010
Galveston  ,2,6.663779029087395e-05,2006 - 2010
The United Arab Emirates  ,2,6.663779029087395e-05,2006 - 2010
Canton,2,6.663779029087395e-05,2006 - 2010
Abu Dhabi  United Arab Emirates,2,6.663779029087395e-05,2006 - 2010
Philadelphia City,2,6.663779029087395e-05,2006 - 2010
Basra,2,6.663779029087395e-05,2006 - 2010
Natalia,2,6.663779029087395e-05,2006 - 2010
South Africans,1,3.331889514543698e-05,2006 - 2010
Weatherford,1,3.331889514543698e-05,2006 - 2010
Guatemala City,1,3.331889514543698e-05,2006 - 2010
Mullah,1,3.331889514543698e-05,2006 - 2010
The United States Court Of Appeals,1,3.331889514543698e-05,2006 - 2010
Jalali,1,3.331889514543698e-05,2006 - 2010
The Republic Of Ireland,1,3.331889514543698e-05,2006 - 2010
Kanye,1,3.331889514543698e-05,2006 - 2010
Sunni Islamic,1,3.331889514543698e-05,2006 - 2010
Native Americans,1,3.331889514543698e-05,2006 - 2010
Singh Gill,1,3.331889514543698e-05,2006 - 2010
Singh Sodhi,1,3.331889514543698e-05,2006 - 2010
Tampa Park,1,3.331889514543698e-05,2006 - 2010
West Palm Beach,1,3.331889514543698e-05,2006 - 2010
Deccan,1,3.331889514543698e-05,2006 - 2010
Asinine,1,3.331889514543698e-05,2006 - 2010
Tunisia  Saudi Arabia  ,1,3.331889514543698e-05,2006 - 2010
Korgunyuk,1,3.331889514543698e-05,2006 - 2010
Non Asian,1,3.331889514543698e-05,2006 - 2010
Ankara  Turkey,1,3.331889514543698e-05,2006 - 2010
Seattle  Nov,1,3.331889514543698e-05,2006 - 2010
New York City Hall,1,3.331889514543698e-05,2006 - 2010
Mecca  Saudi Arabia,1,3.331889514543698e-05,2006 - 2010
Eurasian,1,3.331889514543698e-05,2006 - 2010
Franklin Township,1,3.331889514543698e-05,2006 - 2010
The United Arab Emirates  Government,1,3.331889514543698e-05,2006 - 2010
Western Pakistan,1,3.331889514543698e-05,2006 - 2010
Asia  Africa,1,3.331889514543698e-05,2006 - 2010
South Warizistan,1,3.331889514543698e-05,2006 - 2010
Del Rio  ,1,3.331889514543698e-05,2006 - 2010
Journalese,1,3.331889514543698e-05,2006 - 2010
Southern African,1,3.331889514543698e-05,2006 - 2010
Non Islamist,1,3.331889514543698e-05,2006 - 2010
East Germany,1,3.331889514543698e-05,2006 - 2010
Goswami,1,3.331889514543698e-05,2006 - 2010
Hesse,1,3.331889514543698e-05,2006 - 2010
Sharma,1,3.331889514543698e-05,2006 - 2010
Overland Park  ,1,3.331889514543698e-05,2006 - 2010
Nassau County,1,3.331889514543698e-05,2006 - 2010
Eastern European,1,3.331889514543698e-05,2006 - 2010
Japanese Americans,1,3.331889514543698e-05,2006 - 2010
Philippine,1,3.331889514543698e-05,2006 - 2010
Mcgowan,1,3.331889514543698e-05,2006 - 2010
Edinburgh,1,3.331889514543698e-05,2006 - 2010
Tunisia  Turkey,1,3.331889514543698e-05,2006 - 2010
Armenian American,1,3.331889514543698e-05,2006 - 2010
British  Arab,1,3.331889514543698e-05,2006 - 2010
Argentinean,1,3.331889514543698e-05,2006 - 2010
Zumbrota,1,3.331889514543698e-05,2006 - 2010
Moulineaux,1,3.331889514543698e-05,2006 - 2010
San Diego S     ,1,3.331889514543698e-05,2006 - 2010
St  Louis  Boeing,1,3.331889514543698e-05,2006 - 2010
Mo,1,3.331889514543698e-05,2006 - 2010
Lancaster City,1,3.331889514543698e-05,2006 - 2010
Fairfax County,1,3.331889514543698e-05,2006 - 2010
Chechen Republic,1,3.331889514543698e-05,2006 - 2010
Northern Aceh Province,1,3.331889514543698e-05,2006 - 2010
Christophobia,1,3.331889514543698e-05,2006 - 2010
Shourd,1,3.331889514543698e-05,2006 - 2010
Makhachkala,1,3.331889514543698e-05,2006 - 2010
Sedgwick County,1,3.331889514543698e-05,2006 - 2010
Mechanicsville  Va,1,3.331889514543698e-05,2006 - 2010
Kenyan Muslim,1,3.331889514543698e-05,2006 - 2010
Morrison,1,3.331889514543698e-05,2006 - 2010
That United States,1,3.331889514543698e-05,2006 - 2010
Jolo Island,1,3.331889514543698e-05,2006 - 2010
Medora,1,3.331889514543698e-05,2006 - 2010
Several United States,1,3.331889514543698e-05,2006 - 2010
Wilco,1,3.331889514543698e-05,2006 - 2010
Al Anbar,1,3.331889514543698e-05,2006 - 2010
Ammonia,1,3.331889514543698e-05,2006 - 2010
Mosul,1,3.331889514543698e-05,2006 - 2010
Kislovodsk,1,3.331889514543698e-05,2006 - 2010
Ramona,1,3.331889514543698e-05,2006 - 2010
Calif   Load,1,3.331889514543698e-05,2006 - 2010
Dia,1,3.331889514543698e-05,2006 - 2010
Kuala Lumpur  ,1,3.331889514543698e-05,2006 - 2010
Fargo,1,3.331889514543698e-05,2006 - 2010
Aurora,1,3.331889514543698e-05,2006 - 2010
Negotiatingal,1,3.331889514543698e-05,2006 - 2010
Meriden,1,3.331889514543698e-05,2006 - 2010
South Africa S U,1,3.331889514543698e-05,2006 - 2010
British Iraqi,1,3.331889514543698e-05,2006 - 2010
El Khiara,1,3.331889514543698e-05,2006 - 2010
Simi,1,3.331889514543698e-05,2006 - 2010
Davo,1,3.331889514543698e-05,2006 - 2010
Agrarian,1,3.331889514543698e-05,2006 - 2010
Bavarian,1,3.331889514543698e-05,2006 - 2010
Bahamas,1,3.331889514543698e-05,2006 - 2010
Trooper,1,3.331889514543698e-05,2006 - 2010
Wright County,1,3.331889514543698e-05,2006 - 2010
Rotterdam,1,3.331889514543698e-05,2006 - 2010
Livingston County,1,3.331889514543698e-05,2006 - 2010
Arizonan,1,3.331889514543698e-05,2006 - 2010
Johanne,1,3.331889514543698e-05,2006 - 2010
West Sacramento,1,3.331889514543698e-05,2006 - 2010
Bolingbrook,1,3.331889514543698e-05,2006 - 2010
Hollywood,1,3.331889514543698e-05,2006 - 2010
Minden,1,3.331889514543698e-05,2006 - 2010
Secaucu,1,3.331889514543698e-05,2006 - 2010
The United Kingdom S Pool Reinsurance Co  Ltd  The Risk   ,1,3.331889514543698e-05,2006 - 2010
Lincoln County,1,3.331889514543698e-05,2006 - 2010
Jamestown,1,3.331889514543698e-05,2006 - 2010
The United Kingdom   ,1,3.331889514543698e-05,2006 - 2010
Carrington,1,3.331889514543698e-05,2006 - 2010
Non Arafat,1,3.331889514543698e-05,2006 - 2010
Cherry County,1,3.331889514543698e-05,2006 - 2010
Buffalo County District,1,3.331889514543698e-05,2006 - 2010
Md,1,3.331889514543698e-05,2006 - 2010
Belgrade,1,3.331889514543698e-05,2006 - 2010
Dean,1,3.331889514543698e-05,2006 - 2010
Kuban,1,3.331889514543698e-05,2006 - 2010
Romulu,1,3.331889514543698e-05,2006 - 2010
West Pakistan,1,3.331889514543698e-05,2006 - 2010
San Germ,1,3.331889514543698e-05,2006 - 2010
Scandinavian,1,3.331889514543698e-05,2006 - 2010
Non Arabic,1,3.331889514543698e-05,2006 - 2010
Wali Zazi  Zazi,1,3.331889514543698e-05,2006 - 2010
Bay Ridge  Brooklyn,1,3.331889514543698e-05,2006 - 2010
Chaaban,1,3.331889514543698e-05,2006 - 2010
Chesterfield,1,3.331889514543698e-05,2006 - 2010
Natan,1,3.331889514543698e-05,2006 - 2010
Saudia Arabia,1,3.331889514543698e-05,2006 - 2010
Ravioli,1,3.331889514543698e-05,2006 - 2010
Fehmida,1,3.331889514543698e-05,2006 - 2010
Omar,1,3.331889514543698e-05,2006 - 2010
Houghton,1,3.331889514543698e-05,2006 - 2010
Munich  Germany,1,3.331889514543698e-05,2006 - 2010
Qana,1,3.331889514543698e-05,2006 - 2010
West Chester,1,3.331889514543698e-05,2006 - 2010
Mr  Hill,1,3.331889514543698e-05,2006 - 2010
Middle Eastern Arabs,1,3.331889514543698e-05,2006 - 2010
Kan,1,3.331889514543698e-05,2006 - 2010
Icao,1,3.331889514543698e-05,2006 - 2010
Yuri Syomin,1,3.331889514543698e-05,2006 - 2010
Lotze,1,3.331889514543698e-05,2006 - 2010
Sunni Islam,1,3.331889514543698e-05,2006 - 2010
Eastern  Asian,1,3.331889514543698e-05,2006 - 2010
South Dakota,1,3.331889514543698e-05,2006 - 2010
Venetian,1,3.331889514543698e-05,2006 - 2010
Jersey,1,3.331889514543698e-05,2006 - 2010
East Turkestan,1,3.331889514543698e-05,2006 - 2010
Abulhawa,1,3.331889514543698e-05,2006 - 2010
Kuqa County,1,3.331889514543698e-05,2006 - 2010
This United States Of America,1,3.331889514543698e-05,2006 - 2010
Pakistan Afghan,1,3.331889514543698e-05,2006 - 2010
The African American,1,3.331889514543698e-05,2006 - 2010
Yogyakarta,1,3.331889514543698e-05,2006 - 2010
Northridge,1,3.331889514543698e-05,2006 - 2010
North Jersey,1,3.331889514543698e-05,2006 - 2010
Ukraine  ,1,3.331889514543698e-05,2006 - 2010
Md   Oct           ,1,3.331889514543698e-05,2006 - 2010
Farmington Hills,1,3.331889514543698e-05,2006 - 2010
Theoretician,1,3.331889514543698e-05,2006 - 2010
Oxford County,1,3.331889514543698e-05,2006 - 2010
West Hollywood,1,3.331889514543698e-05,2006 - 2010
Satan  Europe,1,3.331889514543698e-05,2006 - 2010
Haddad,1,3.331889514543698e-05,2006 - 2010
Lahore,1,3.331889514543698e-05,2006 - 2010
Baquba,1,3.331889514543698e-05,2006 - 2010
The Soviet Union  Nato,1,3.331889514543698e-05,2006 - 2010
Pian,1,3.331889514543698e-05,2006 - 2010
Btselem,1,3.331889514543698e-05,2006 - 2010
Konishi,1,3.331889514543698e-05,2006 - 2010
Kashmir  Islamabad,1,3.331889514543698e-05,2006 - 2010
Anuj,1,3.331889514543698e-05,2006 - 2010
Aristotelian,1,3.331889514543698e-05,2006 - 2010
Navi,1,3.331889514543698e-05,2006 - 2010
Rodeo,1,3.331889514543698e-05,2006 - 2010
Berenson,1,3.331889514543698e-05,2006 - 2010
Pakistan Kashmir,1,3.331889514543698e-05,2006 - 2010
Fort Lauderdale,1,3.331889514543698e-05,2006 - 2010
Chapultepec  Mexico,1,3.331889514543698e-05,2006 - 2010
Riley County,1,3.331889514543698e-05,2006 - 2010
Nederland,1,3.331889514543698e-05,2006 - 2010
Saudi Kingdom,1,3.331889514543698e-05,2006 - 2010
Alton,1,3.331889514543698e-05,2006 - 2010
Gulf Arab,1,3.331889514543698e-05,2006 - 2010
Queensland,1,3.331889514543698e-05,2006 - 2010
Zeitoun,1,3.331889514543698e-05,2006 - 2010
British Islamist,1,3.331889514543698e-05,2006 - 2010
Ujaama,1,3.331889514543698e-05,2006 - 2010
South Village,1,3.331889514543698e-05,2006 - 2010
Spinach,1,3.331889514543698e-05,2006 - 2010
Hina,1,3.331889514543698e-05,2006 - 2010
Ontario,1,3.331889514543698e-05,2006 - 2010
Magi,1,3.331889514543698e-05,2006 - 2010
Poulin,1,3.331889514543698e-05,2006 - 2010
Cabinda,1,3.331889514543698e-05,2006 - 2010
Warren County S Hardwick Township,1,3.331889514543698e-05,2006 - 2010
Zahedan,1,3.331889514543698e-05,2006 - 2010
Garin,1,3.331889514543698e-05,2006 - 2010
Fbi Pittsburgh,1,3.331889514543698e-05,2006 - 2010
El Geneina,1,3.331889514543698e-05,2006 - 2010
Ashland,1,3.331889514543698e-05,2006 - 2010
Sri Lanka S,1,3.331889514543698e-05,2006 - 2010
Thiruthanikan,1,3.331889514543698e-05,2006 - 2010
Dodge County,1,3.331889514543698e-05,2006 - 2010
Goodhue County,1,3.331889514543698e-05,2006 - 2010
Kenyon,1,3.331889514543698e-05,2006 - 2010
Tiehh,1,3.331889514543698e-05,2006 - 2010
Quebec,1,3.331889514543698e-05,2006 - 2010
Oxford,1,3.331889514543698e-05,2006 - 2010
Bujol,1,3.331889514543698e-05,2006 - 2010
New Hampshire County,1,3.331889514543698e-05,2006 - 2010
Kunduz,1,3.331889514543698e-05,2006 - 2010
Detainee,1,3.331889514543698e-05,2006 - 2010
Laguna Beach,1,3.331889514543698e-05,2006 - 2010
Miami S Downtrodden,1,3.331889514543698e-05,2006 - 2010
St  Peter S Square,1,3.331889514543698e-05,2006 - 2010
Wwii,1,3.331889514543698e-05,2006 - 2010
P  Harrah,1,3.331889514543698e-05,2006 - 2010
Jackson County,1,3.331889514543698e-05,2006 - 2010
Boone County,1,3.331889514543698e-05,2006 - 2010
Cuban American,1,3.331889514543698e-05,2006 - 2010
Dayton,1,3.331889514543698e-05,2006 - 2010
West Carrollton,1,3.331889514543698e-05,2006 - 2010
Wiley Rein,1,3.331889514543698e-05,2006 - 2010
Another South Asian,1,3.331889514543698e-05,2006 - 2010
Widjajanto,1,3.331889514543698e-05,2006 - 2010
Millbrae,1,3.331889514543698e-05,2006 - 2010
Manhattan Island,1,3.331889514543698e-05,2006 - 2010
Kolontar,1,3.331889514543698e-05,2006 - 2010
Rockland County,1,3.331889514543698e-05,2006 - 2010
Waltham,1,3.331889514543698e-05,2006 - 2010
Namibia,1,3.331889514543698e-05,2006 - 2010
Groton,1,3.331889514543698e-05,2006 - 2010
Kibbutz,1,3.331889514543698e-05,2006 - 2010
Badr,1,3.331889514543698e-05,2006 - 2010
Arlington County,1,3.331889514543698e-05,2006 - 2010
Powhatan,1,3.331889514543698e-05,2006 - 2010
Balad,1,3.331889514543698e-05,2006 - 2010
Powhatan County,1,3.331889514543698e-05,2006 - 2010
Lyon County,1,3.331889514543698e-05,2006 - 2010
Rock Rapids,1,3.331889514543698e-05,2006 - 2010
Abudayyeh,1,3.331889514543698e-05,2006 - 2010
Haifa,1,3.331889514543698e-05,2006 - 2010
Crawford,1,3.331889514543698e-05,2006 - 2010
The United Kingdom S Pool Reinsurance Co  Ltd  ,1,3.331889514543698e-05,2006 - 2010
Fazlullah,1,3.331889514543698e-05,2006 - 2010
Jalalabad,1,3.331889514543698e-05,2006 - 2010
Kerik,1,3.331889514543698e-05,2006 - 2010
Lieberman,1,3.331889514543698e-05,2006 - 2010
Stymie,1,3.331889514543698e-05,2006 - 2010
Malta,1,3.331889514543698e-05,2006 - 2010
Hamid,1,3.331889514543698e-05,2006 - 2010
Northern Germany,1,3.331889514543698e-05,2006 - 2010
Nonhumanitarian,1,3.331889514543698e-05,2006 - 2010
Mali,1,3.331889514543698e-05,2006 - 2010
Bari,1,3.331889514543698e-05,2006 - 2010
Berndt,1,3.331889514543698e-05,2006 - 2010
Westerner,1,3.331889514543698e-05,2006 - 2010
Springfield Iowa,1,3.331889514543698e-05,2006 - 2010
Kris,1,3.331889514543698e-05,2006 - 2010
St  Xavier S College,1,3.331889514543698e-05,2006 - 2010
Clarksburg,1,3.331889514543698e-05,2006 - 2010
Dovish,1,3.331889514543698e-05,2006 - 2010
The Gaza,1,3.331889514543698e-05,2006 - 2010
Kantian,1,3.331889514543698e-05,2006 - 2010
Imperil,1,3.331889514543698e-05,2006 - 2010
Propaganda,1,3.331889514543698e-05,2006 - 2010
Airstrip,1,3.331889514543698e-05,2006 - 2010
Eilat,1,3.331889514543698e-05,2006 - 2010
City County,1,3.331889514543698e-05,2006 - 2010
Douglas County,1,3.331889514543698e-05,2006 - 2010
New City County,1,3.331889514543698e-05,2006 - 2010
Mcnamara,1,3.331889514543698e-05,2006 - 2010
The Gaza Border,1,3.331889514543698e-05,2006 - 2010
Prc,1,3.331889514543698e-05,2006 - 2010
Manichaean,1,3.331889514543698e-05,2006 - 2010
Clark Park Philadelphia,1,3.331889514543698e-05,2006 - 2010
Tdosaj,1,3.331889514543698e-05,2006 - 2010
Sistan Balochistan Province,1,3.331889514543698e-05,2006 - 2010
The Sistan Baluchistan Province,1,3.331889514543698e-05,2006 - 2010
Jiddah,1,3.331889514543698e-05,2006 - 2010
Madarasa,1,3.331889514543698e-05,2006 - 2010
